company_id,company,country,shippings,incidencias,date,days_w_shipments,last_ship,week,company_creation_date,created_months
1009,AVIATERAI,AR,1,0,2020-09-08,1,2020-09-08,202036,2020-04-28,15
1016,KOSIUKO OUTLET,AR,1,0,2020-09-09,1,2020-09-09,202036,2020-04-28,15
1022,VICFRANA,AR,1,0,2020-09-09,1,2020-09-09,202036,2020-04-28,15
1027,Cega Team,UY,23,3,2020-09-07,5,2020-09-11,202036,2020-04-29,15
1030,Locos X el Picante,AR,11,0,2020-09-06,5,2020-09-11,202036,2020-04-29,15
1031,KOSIUKO,AR,6,1,2020-09-07,2,2020-09-10,202036,2020-04-29,15
1034,Farmacity,AR,694,2,2020-09-07,5,2020-09-11,202036,2020-04-29,15
1037,Zuccu Design ,AR,2,0,2020-09-08,2,2020-09-11,202036,2020-04-29,15
1041,Oromo Cafes,AR,2,0,2020-09-07,1,2020-09-07,202036,2020-04-29,15
1059,O´neill,AR,130,7,2020-09-07,5,2020-09-11,202036,2020-04-30,15
1066,BioNature,AR,12,2,2020-09-06,7,2020-09-12,202036,2020-05-02,15
1091,Sentido,AR,31,8,2020-09-06,7,2020-09-12,202036,2020-05-04,15
1099,Rayo Alto,AR,7,0,2020-09-09,2,2020-09-10,202036,2020-05-05,15
1113,Silverled Uruguay,UY,7,0,2020-09-07,3,2020-09-11,202036,2020-05-06,15
1125,BrandLink,UY,17,0,2020-09-07,4,2020-09-11,202036,2020-05-06,15
1127,KA KO,AR,25,3,2020-09-07,5,2020-09-11,202036,2020-05-07,15
1129,Cocina Perfecta,AR,31,7,2020-09-06,7,2020-09-12,202036,2020-05-07,15
1136,Frauen,AR,1,0,2020-09-12,1,2020-09-12,202036,2020-05-08,15
1137,Lucaya ,AR,8,1,2020-09-07,6,2020-09-12,202036,2020-05-08,15
1139,uws,CL,66,12,2020-09-06,7,2020-09-12,202036,2020-05-08,15
1152,LÍNEA PUNTO CERO,AR,8,1,2020-09-06,5,2020-09-12,202036,2020-05-11,15
1153,Mate Pueblo,AR,1,0,2020-09-08,1,2020-09-08,202036,2020-05-11,15
1157,PILGRIM TRAVEL STORE,CL,15,0,2020-09-07,5,2020-09-11,202036,2020-05-11,15
1158,Bodega Jorge Rubio,AR,21,0,2020-09-06,6,2020-09-11,202036,2020-05-11,15
1167,One Last Rep,CL,32,1,2020-09-07,5,2020-09-11,202036,2020-05-12,15
1169,BlumenArte,AR,2,0,2020-09-11,1,2020-09-11,202036,2020-05-12,15
1172,Ciclat,AR,2,0,2020-09-07,2,2020-09-09,202036,2020-05-12,15
1176,Ositos y Cia - Smart Jugueteria - Puerto Arenal,UY,11,0,2020-09-07,5,2020-09-11,202036,2020-05-12,15
1180,RA Lighting Group,AR,3,0,2020-09-07,3,2020-09-11,202036,2020-05-13,15
1181,Parkdan,CL,2,1,2020-09-08,2,2020-09-11,202036,2020-05-13,15
1183,HEREDIA INFUSIONES,AR,9,1,2020-09-08,4,2020-09-11,202036,2020-05-13,15
1187,CPS Last Mile,GT,15,4,2020-09-07,5,2020-09-12,202036,2020-05-13,15
1192,Del Turista,AR,4,0,2020-09-08,3,2020-09-10,202036,2020-05-14,14
1196,cherimoya,AR,2,1,2020-09-07,1,2020-09-07,202036,2020-05-14,14
1202,Kaya Unite,CL,41,5,2020-09-06,7,2020-09-12,202036,2020-05-14,14
1208,CheMate,AR,1,0,2020-09-09,1,2020-09-09,202036,2020-05-14,14
1217,Saboracampo.com,UY,4,2,2020-09-07,2,2020-09-08,202036,2020-05-15,14
1219,Bionic,CL,3,1,2020-09-07,3,2020-09-11,202036,2020-05-15,14
1223,New Technology,AR,8,0,2020-09-07,4,2020-09-10,202036,2020-05-15,14
1225,Fulanos,AR,2,0,2020-09-10,2,2020-09-12,202036,2020-05-15,14
1227,Lens Chile,CL,2,0,2020-09-07,2,2020-09-10,202036,2020-05-16,14
1242,LA COMIQUERIA,AR,89,1,2020-09-06,7,2020-09-12,202036,2020-05-18,14
1243,Likestampados,AR,4,0,2020-09-07,3,2020-09-10,202036,2020-05-18,14
1247,Edifier Chile,CL,5,0,2020-09-07,3,2020-09-11,202036,2020-05-18,14
1249,Market.com.uy,UY,21,0,2020-09-07,5,2020-09-11,202036,2020-05-18,14
1256,Textil Primus,AR,1,1,2020-09-08,1,2020-09-08,202036,2020-05-19,14
1261,PCDA SA,AR,164,15,2020-09-07,5,2020-09-11,202036,2020-05-19,14
1264,GRUPO CEPAS,CL,10,0,2020-09-08,4,2020-09-11,202036,2020-05-19,14
1268,Planar,AR,5,0,2020-09-06,3,2020-09-10,202036,2020-05-20,14
1270,MI ROPA ES TU ROPA,AR,1,0,2020-09-11,1,2020-09-11,202036,2020-05-20,14
1274,Cakao,CL,3,0,2020-09-08,2,2020-09-10,202036,2020-05-20,14
1281,CPX BOX,GT,690,10,2020-09-07,5,2020-09-12,202036,2020-05-20,14
1283,IBAG CHILE SPA,CL,21,1,2020-09-07,5,2020-09-11,202036,2020-05-21,14
1288,matices libreria,AR,1,0,2020-09-08,1,2020-09-08,202036,2020-05-21,14
1291,YAMIN,AR,20,0,2020-09-06,6,2020-09-11,202036,2020-05-21,14
1293,Bgreat,UY,3,0,2020-09-09,2,2020-09-11,202036,2020-05-21,14
1298,BB-importaciones,UY,10,0,2020-09-07,4,2020-09-11,202036,2020-05-21,14
1305,Grupo Peñaflor S.A.,AR,456,30,2020-09-07,5,2020-09-11,202036,2020-05-22,14
1306,Humos,AR,9,2,2020-09-07,4,2020-09-10,202036,2020-05-22,14
1319,Siamo Fuori HZA,AR,98,8,2020-09-06,7,2020-09-12,202036,2020-05-23,14
1324,Pedidosfarma,AR,1172,71,2020-09-07,5,2020-09-11,202036,2020-05-23,14
1325,COVER COMPANY,UY,53,2,2020-09-07,4,2020-09-10,202036,2020-05-24,14
1327,KETUPÉ,AR,6,0,2020-09-06,5,2020-09-10,202036,2020-05-24,14
1333,Cafe Delirante,AR,4,0,2020-09-06,2,2020-09-08,202036,2020-05-25,14
1335,smartctl.cl,CL,7,0,2020-09-09,2,2020-09-10,202036,2020-05-25,14
1344,Bachino,AR,1,0,2020-09-09,1,2020-09-09,202036,2020-05-26,14
1351,Sasie Makeup Studio ,AR,1,0,2020-09-12,1,2020-09-12,202036,2020-05-26,14
1361,Deubel,AR,5,1,2020-09-08,2,2020-09-11,202036,2020-05-27,14
1362,Sumapack,AR,59,3,2020-09-07,6,2020-09-12,202036,2020-05-27,14
1365,TOPTECNOUY,UY,313,23,2020-09-07,6,2020-09-12,202036,2020-05-27,14
1368,Purederm,AR,29,0,2020-09-07,5,2020-09-11,202036,2020-05-27,14
1373,indigo denim,AR,2,2,2020-09-08,2,2020-09-09,202036,2020-05-28,14
1377,UPS de Argentina sa,AR,269,1,2020-09-07,4,2020-09-11,202036,2020-05-28,14
1386,Top Class,AR,8,0,2020-09-06,6,2020-09-12,202036,2020-05-28,14
1387,PRIDO,CL,11,0,2020-09-09,2,2020-09-10,202036,2020-05-28,14
1388,Mantra ,AR,14,2,2020-09-07,4,2020-09-10,202036,2020-05-28,14
1394,Salvador Livio,UY,13,2,2020-09-07,4,2020-09-11,202036,2020-05-29,14
1395,Levi´s,AR,29,6,2020-09-07,6,2020-09-12,202036,2020-05-29,14
1397,Siamo Fuori RWS,AR,107,7,2020-09-06,7,2020-09-12,202036,2020-05-29,14
1402,Maluca.cba,AR,1,1,2020-09-11,1,2020-09-11,202036,2020-05-29,14
1403,Imago Deportes,AR,7,1,2020-09-07,4,2020-09-11,202036,2020-05-29,14
1408,Estudio Kos,AR,1,0,2020-09-08,1,2020-09-08,202036,2020-05-29,14
1417,Somos ikigai,AR,3,0,2020-09-07,2,2020-09-11,202036,2020-05-30,14
1421,BEEGREEN WRAPS,AR,1,0,2020-09-09,1,2020-09-09,202036,2020-05-30,14
1423,Nanu Deco,AR,3,0,2020-09-09,2,2020-09-10,202036,2020-05-30,14
1433,CYCLES,AR,1,0,2020-09-08,1,2020-09-08,202036,2020-06-01,14
1443,Bicicosas,CL,5,0,2020-09-07,3,2020-09-11,202036,2020-06-02,14
1449,SOPIE,AR,3,0,2020-09-06,3,2020-09-11,202036,2020-06-02,14
1452,Greenin Jeans,AR,1,0,2020-09-10,1,2020-09-10,202036,2020-06-02,14
1453,oLive!,AR,1,0,2020-09-10,1,2020-09-10,202036,2020-06-02,14
1463,LMG Corp,AR,8,1,2020-09-07,4,2020-09-11,202036,2020-06-03,14
1465,Awada,AR,12,0,2020-09-07,4,2020-09-11,202036,2020-06-03,14
1466,Agnes Beauty Skin,AR,69,2,2020-09-07,5,2020-09-11,202036,2020-06-03,14
1480,Inés De Los Santos,AR,10,1,2020-09-07,4,2020-09-12,202036,2020-06-04,14
1485,Ediciones Journal,AR,16,2,2020-09-07,5,2020-09-11,202036,2020-06-04,14
1494,KAMI,AR,2,0,2020-09-07,2,2020-09-10,202036,2020-06-05,14
1505,Una Botillería Más,CL,7,0,2020-09-07,4,2020-09-12,202036,2020-06-06,14
1512,SOY LOLA SA,AR,263,2,2020-09-07,6,2020-09-12,202036,2020-06-06,14
1516,Green Glass,CL,686,11,2020-09-06,6,2020-09-12,202036,2020-06-07,14
1519,Trendy & Cheap,AR,1,0,2020-09-10,1,2020-09-10,202036,2020-06-08,14
1534,SOMOS REA,AR,9,0,2020-09-08,4,2020-09-11,202036,2020-06-08,14
1539,Etiqueta Negra,AR,73,3,2020-09-06,6,2020-09-11,202036,2020-06-09,14
1542,Gola,AR,58,3,2020-09-07,5,2020-09-11,202036,2020-06-09,14
1543,smartbuyers,AR,6,0,2020-09-08,4,2020-09-11,202036,2020-06-09,14
1545,CUATROMUSAS,AR,13,0,2020-09-08,4,2020-09-11,202036,2020-06-09,14
1551,PUMA Sports Argentina,AR,41,7,2020-09-06,7,2020-09-12,202036,2020-06-09,14
1557,Oyuelito Store,AR,9,1,2020-09-06,5,2020-09-12,202036,2020-06-09,14
1559,Flaltia,AR,4,0,2020-09-09,2,2020-09-11,202036,2020-06-09,14
1562,Little Things Clothes,AR,22,4,2020-09-06,7,2020-09-12,202036,2020-06-09,14
1573,OWOKO,AR,92,4,2020-09-06,7,2020-09-12,202036,2020-06-10,14
1577,BRIGANTI,AR,33,2,2020-09-07,6,2020-09-12,202036,2020-06-10,14
1592,Terhan,UY,9,0,2020-09-07,4,2020-09-10,202036,2020-06-11,14
1594,CHELS,AR,1,0,2020-09-07,1,2020-09-07,202036,2020-06-11,14
1595,CRAFTERS,AR,172,11,2020-09-07,5,2020-09-11,202036,2020-06-11,14
1609,Del amor indumentaria,AR,1,0,2020-09-10,1,2020-09-10,202036,2020-06-12,14
1612,MIYE Collazzo,AR,12,1,2020-09-06,5,2020-09-12,202036,2020-06-12,14
1615,Naturismo El Naranjal SpA,CL,67,1,2020-09-07,5,2020-09-11,202036,2020-06-12,14
1625,Botiquines a Domicilio,CL,223,12,2020-09-07,5,2020-09-11,202036,2020-06-13,13
1645,Beyond Spa,CL,16,3,2020-09-07,5,2020-09-11,202036,2020-06-15,13
1648,Miho Ltda,CL,67,1,2020-09-07,6,2020-09-12,202036,2020-06-16,13
1652,Paddle Watch,AR,5,2,2020-09-08,5,2020-09-12,202036,2020-06-16,13
1658,No End,AR,2,1,2020-09-07,2,2020-09-09,202036,2020-06-16,13
1662,VM Agendas,AR,4,0,2020-09-06,2,2020-09-09,202036,2020-06-16,13
1665,Che Wine - Tienda de Vinos,AR,6,0,2020-09-08,3,2020-09-10,202036,2020-06-16,13
1673,WIKIMUSCULOS.COM,UY,21,3,2020-09-07,5,2020-09-11,202036,2020-06-17,13
1676,Frankfull SRL,AR,13,0,2020-09-07,5,2020-09-11,202036,2020-06-17,13
1678,LUCEA tocados ,AR,2,0,2020-09-11,1,2020-09-11,202036,2020-06-17,13
1689,MALVA,CL,11,1,2020-09-07,4,2020-09-11,202036,2020-06-18,13
1696,Claramente Bebés,AR,18,1,2020-09-06,7,2020-09-12,202036,2020-06-19,13
1698,La Voz del Interior,AR,106,2,2020-09-07,3,2020-09-10,202036,2020-06-19,13
1699,Café Gitane,GT,7,1,2020-09-07,5,2020-09-11,202036,2020-06-19,13
1701,heinlein foods ,AR,5,0,2020-09-08,3,2020-09-11,202036,2020-06-19,13
1704,Apertura SpA,CL,11,0,2020-09-07,4,2020-09-11,202036,2020-06-19,13
1715,Polly Hair Shop,AR,3,0,2020-09-08,3,2020-09-11,202036,2020-06-21,13
1720,XBRAND WORLD,AR,1,1,2020-09-07,1,2020-09-07,202036,2020-06-22,13
1721,Cafini Uruguay,UY,17,2,2020-09-07,5,2020-09-11,202036,2020-06-22,13
1724,Grupo Tornado,CL,2,0,2020-09-08,1,2020-09-08,202036,2020-06-22,13
1733,Joss Internacional,CL,15,0,2020-09-07,4,2020-09-11,202036,2020-06-22,13
1738,INSIDE,AR,42,5,2020-09-06,7,2020-09-12,202036,2020-06-23,13
1743,M3K URUGUAY,UY,6,0,2020-09-07,3,2020-09-09,202036,2020-06-23,13
1750,Ibu Almacén Natural,AR,1,0,2020-09-09,1,2020-09-09,202036,2020-06-24,13
1752,Kinder Kids,AR,2,0,2020-09-10,2,2020-09-11,202036,2020-06-24,13
1753,La Fazenda,AR,2,0,2020-09-08,1,2020-09-08,202036,2020-06-24,13
1760,Mofla,AR,1,0,2020-09-06,1,2020-09-06,202036,2020-06-24,13
1763,Laboratorios Biowell,CL,6,0,2020-09-07,4,2020-09-11,202036,2020-06-25,13
1769,Bildung Libros,UY,33,1,2020-09-07,5,2020-09-11,202036,2020-06-25,13
1770,INDONESIA,AR,36,1,2020-09-07,6,2020-09-12,202036,2020-06-25,13
1771,Derebaja.com,UY,8,1,2020-09-08,3,2020-09-10,202036,2020-06-25,13
1782,Servicios Ecorec,AR,1,0,2020-09-09,1,2020-09-09,202036,2020-06-26,13
1783,Chilly,AR,21,2,2020-09-06,7,2020-09-12,202036,2020-06-26,13
1784,Tuly Miguez,AR,1,0,2020-09-10,1,2020-09-10,202036,2020-06-26,13
1791,WAD,AR,4,2,2020-09-08,2,2020-09-10,202036,2020-06-27,13
1794,Anime Art,AR,2,0,2020-09-08,2,2020-09-12,202036,2020-06-28,13
1795,Campeche,AR,1,0,2020-09-06,1,2020-09-06,202036,2020-06-28,13
1800,Melina Mascareño Hola Viaje Shop,AR,3,0,2020-09-10,2,2020-09-11,202036,2020-06-28,13
1801,tango,AR,3,0,2020-09-10,3,2020-09-12,202036,2020-06-28,13
1805,Carters ,AR,5,0,2020-09-06,4,2020-09-09,202036,2020-06-29,13
1807,Moksha,AR,1,0,2020-09-07,1,2020-09-07,202036,2020-06-29,13
1818,Village - Argos Party - Rhein,CL,175,7,2020-09-06,7,2020-09-12,202036,2020-06-30,13
1819,IDAS,AR,2,0,2020-09-07,2,2020-09-08,202036,2020-06-30,13
1833,Felipe Samuel Mery Rozas,CL,28,0,2020-09-07,5,2020-09-11,202036,2020-07-01,13
1839,EcoYo ,UY,6,0,2020-09-07,4,2020-09-11,202036,2020-07-01,13
1849,Gadgo.gt,GT,1,0,2020-09-08,1,2020-09-08,202036,2020-07-02,13
1857,Packfly,AR,1,0,2020-09-06,1,2020-09-06,202036,2020-07-02,13
1859,Goodies SA,AR,9,1,2020-09-06,5,2020-09-11,202036,2020-07-02,13
1860,BOBERCK SINCE 1970,CL,1,0,2020-09-10,1,2020-09-10,202036,2020-07-02,13
1863,Abracadabra,AR,1,0,2020-09-11,1,2020-09-11,202036,2020-07-03,13
1867,Republic ,GT,1,0,2020-09-10,1,2020-09-10,202036,2020-07-03,13
1871,Trimant,UY,8,3,2020-09-07,4,2020-09-11,202036,2020-07-03,13
1873,Jorge Alberto,AR,54,0,2020-09-07,6,2020-09-12,202036,2020-07-03,13
1875,Universal Importaciones,UY,71,1,2020-09-07,6,2020-09-12,202036,2020-07-03,13
1898,KÓ CHILE,CL,1,0,2020-09-07,1,2020-09-07,202036,2020-07-06,13
1902,Tienda Podium,AR,3,0,2020-09-10,2,2020-09-11,202036,2020-07-07,13
1906,RitaMargarita,AR,1,0,2020-09-11,1,2020-09-11,202036,2020-07-07,13
1907,Cooking Store,AR,57,22,2020-09-07,5,2020-09-11,202036,2020-07-07,13
1917,ZAZU,CL,18,0,2020-09-06,7,2020-09-12,202036,2020-07-08,13
1927,COMPAN LTDA,CL,13,0,2020-09-07,4,2020-09-10,202036,2020-07-08,13
1934,Factory Sound,CL,13,0,2020-09-07,4,2020-09-10,202036,2020-07-09,13
1941,EligePo,CL,17,0,2020-09-06,7,2020-09-12,202036,2020-07-09,13
1945,Sonum Música,CL,6,1,2020-09-07,3,2020-09-09,202036,2020-07-10,13
1948,build Publicidad,CL,1,0,2020-09-11,1,2020-09-11,202036,2020-07-10,13
1957,Dreamland,GT,7,0,2020-09-07,4,2020-09-11,202036,2020-07-10,13
1958,Esdeli,GT,5,1,2020-09-07,4,2020-09-10,202036,2020-07-10,13
1960,Misato Comics,AR,1,0,2020-09-07,1,2020-09-07,202036,2020-07-10,13
1970,Imprenta Atenas,CL,3,0,2020-09-08,2,2020-09-09,202036,2020-07-12,13
1981,MNG,GT,28,1,2020-09-06,6,2020-09-12,202036,2020-07-13,12
1986,Pia Martini zapatos EIRL,CL,3,0,2020-09-09,2,2020-09-10,202036,2020-07-13,12
1993,FIVISA,UY,16,3,2020-09-08,4,2020-09-11,202036,2020-07-14,12
1998,dale cafe,GT,14,4,2020-09-07,5,2020-09-11,202036,2020-07-15,12
2006,Megaphoto,AR,2,0,2020-09-10,1,2020-09-10,202036,2020-07-15,12
2009,Abrecuentos,AR,60,12,2020-09-06,7,2020-09-12,202036,2020-07-16,12
2010,Alinor SRL,AR,3,0,2020-09-10,2,2020-09-11,202036,2020-07-16,12
2014,Mccain Argentina,AR,71,0,2020-09-08,3,2020-09-11,202036,2020-07-16,12
2019,GONGO,AR,1,0,2020-09-10,1,2020-09-10,202036,2020-07-17,12
2030,Tecomoabesos,AR,22,1,2020-09-06,7,2020-09-12,202036,2020-07-17,12
2033,SHOPNOW,AR,122,7,2020-09-07,4,2020-09-11,202036,2020-07-18,12
2046,CDM Medical,CL,12,0,2020-09-07,4,2020-09-11,202036,2020-07-20,12
2053,Snacks Evercrisp realizado por e-Match SPA,CL,1,0,2020-09-08,1,2020-09-08,202036,2020-07-21,12
2054,Q10 SpA,CL,193,19,2020-09-07,6,2020-09-12,202036,2020-07-21,12
2073,Alimentos encaja,GT,9,7,2020-09-10,3,2020-09-12,202036,2020-07-23,12
2075,Shop The Label,CL,7,0,2020-09-08,3,2020-09-11,202036,2020-07-23,12
2077,Bazar Casa Vieja,GT,27,7,2020-09-07,5,2020-09-11,202036,2020-07-23,12
2078,CTDI ARGENTINA S.A.,AR,6,0,2020-09-07,4,2020-09-11,202036,2020-07-23,12
2080,NEXPRESS,UY,5,2,2020-09-08,3,2020-09-11,202036,2020-07-23,12
2081,MALLAS MAREA S.R.L.,AR,8,0,2020-09-07,4,2020-09-11,202036,2020-07-23,12
2096,Librerías La Tijera,AR,5,0,2020-09-07,4,2020-09-11,202036,2020-07-24,12
2109,Victoria Oddo,CL,10,0,2020-09-07,4,2020-09-12,202036,2020-07-27,12
2110,ABRACAJABRA,AR,1,0,2020-09-08,1,2020-09-08,202036,2020-07-27,12
2119,Ella Indumentaria,AR,2,0,2020-09-11,1,2020-09-11,202036,2020-07-28,12
2132,Degasa,AR,282,25,2020-09-06,7,2020-09-12,202036,2020-07-29,12
2134,Sodimac,AR,62,1,2020-09-07,1,2020-09-07,202036,2020-07-29,12
2140,Goulu,AR,19,1,2020-09-11,1,2020-09-11,202036,2020-07-30,12
2144,NIKO,CL,4,0,2020-09-07,3,2020-09-12,202036,2020-07-30,12
2147,Santelmocomputacion,AR,2,0,2020-09-07,2,2020-09-09,202036,2020-07-30,12
2148,ROSAINT,AR,6,2,2020-09-08,5,2020-09-12,202036,2020-07-30,12
2149,Diseños Camille SPA,CL,17,0,2020-09-07,3,2020-09-11,202036,2020-07-30,12
2153,HR,UY,9,0,2020-09-06,5,2020-09-11,202036,2020-07-31,12
2155,WOWOW IGV ,AR,6,0,2020-09-08,2,2020-09-09,202036,2020-07-31,12
2196,SIMONES,AR,4,0,2020-09-07,3,2020-09-10,202036,2020-08-04,12
2202,Ankkerbikinis,AR,1,0,2020-09-08,1,2020-09-08,202036,2020-08-04,12
2206,Upita Baby Shop,AR,9,2,2020-09-07,2,2020-09-08,202036,2020-08-04,12
2208,Homeinox,AR,2,1,2020-09-08,2,2020-09-11,202036,2020-08-04,12
2220,Vader Records,AR,2,0,2020-09-10,2,2020-09-11,202036,2020-08-05,12
2221,boykot,CL,105,6,2020-09-07,6,2020-09-12,202036,2020-08-05,12
2223,Natsu,MX,1,1,2020-09-11,1,2020-09-11,202036,2020-08-05,12
2241,Tio Musa S.A.,AR,249,22,2020-09-07,6,2020-09-12,202036,2020-08-06,12
2245,LAMB LEGGINGS,AR,3,2,2020-09-06,3,2020-09-11,202036,2020-08-06,12
2247,whimshop,CL,10,0,2020-09-07,4,2020-09-10,202036,2020-08-07,12
2251,Casa Mia,AR,2,0,2020-09-08,2,2020-09-09,202036,2020-08-07,12
2252,Green Eat,AR,11,2,2020-09-09,2,2020-09-12,202036,2020-08-07,12
2253,COTILLON CHIALVO,AR,11,1,2020-09-07,5,2020-09-11,202036,2020-08-07,12
2269,VNV Design,AR,1,0,2020-09-10,1,2020-09-10,202036,2020-08-10,12
2272,OPORTUTEK CHILE SPA,CL,14,4,2020-09-07,3,2020-09-11,202036,2020-08-10,12
2275,San Lucas SpA,CL,10,1,2020-09-07,4,2020-09-10,202036,2020-08-10,12
2277,TOTO,UY,16,2,2020-09-07,5,2020-09-11,202036,2020-08-10,12
2278,Bodega Renacer,AR,11,0,2020-09-07,5,2020-09-11,202036,2020-08-10,12
2280,Suppler Labs,AR,24,2,2020-09-07,6,2020-09-12,202036,2020-08-10,12
2283,PRIXXO,CL,6,0,2020-09-07,3,2020-09-11,202036,2020-08-11,12
2288,Tienda Kaizen,CL,4,1,2020-09-07,3,2020-09-10,202036,2020-08-11,12
2294,SOGNO SEGURIDAD,CL,6,2,2020-09-09,2,2020-09-11,202036,2020-08-11,12
2304,GeekyBox,CL,28,1,2020-09-07,5,2020-09-11,202036,2020-08-12,11
2309,NaranjaX,AR,1,1,2020-09-11,1,2020-09-11,202036,2020-08-12,11
2319,DEPORTIFI,UY,1,0,2020-09-09,1,2020-09-09,202036,2020-08-13,11
2323,COLORINDIO,MX,1,0,2020-09-09,1,2020-09-09,202036,2020-08-13,11
2324,Nutri Royal,CL,17,1,2020-09-08,1,2020-09-08,202036,2020-08-13,11
2338,Wilders,AR,4,0,2020-09-07,2,2020-09-12,202036,2020-08-14,11
2340,Walkiria Store,AR,6,0,2020-09-07,5,2020-09-11,202036,2020-08-15,11
2350,Vualá Comidas Caseras Frizadas,AR,3,0,2020-09-10,2,2020-09-11,202036,2020-08-18,11
2355,Spice Market,AR,1,0,2020-09-10,1,2020-09-10,202036,2020-08-18,11
2359,Wild Forest,AR,1,1,2020-09-08,1,2020-09-08,202036,2020-08-18,11
2366,DLH,CL,128,4,2020-09-07,5,2020-09-11,202036,2020-08-18,11
2372,Mundo Electro,CL,62,9,2020-09-07,6,2020-09-12,202036,2020-08-19,11
2373,SILLAS ACAPULCO VIBES - BON VIVANT,MX,15,0,2020-09-09,2,2020-09-10,202036,2020-08-19,11
2375,Nutral Point,AR,7,0,2020-09-07,3,2020-09-11,202036,2020-08-19,11
2391,Chocolatito,AR,8,1,2020-09-10,2,2020-09-11,202036,2020-08-21,11
2397,BASHIA COSMETICS,GT,6,0,2020-09-07,3,2020-09-11,202036,2020-08-22,11
2405,BYNATALIE.CL,CL,3,1,2020-09-11,2,2020-09-12,202036,2020-08-24,11
2412,Goicoechea Hnos SA,AR,5,0,2020-09-11,1,2020-09-11,202036,2020-08-24,11
2421,RÂGA,AR,2,0,2020-09-09,2,2020-09-12,202036,2020-08-25,11
2422,Amigos Plant Based,CL,7,0,2020-09-07,4,2020-09-11,202036,2020-08-25,11
2424,Magia en Madeja,MX,2,0,2020-09-07,2,2020-09-08,202036,2020-08-25,11
2425,CASA PAS,AR,1,0,2020-09-07,1,2020-09-07,202036,2020-08-25,11
2432,Alejandra,MX,7,0,2020-09-08,1,2020-09-08,202036,2020-08-26,11
2440,Gavia,AR,3,1,2020-09-10,2,2020-09-11,202036,2020-08-26,11
2442,Beauty Depot,AR,3,0,2020-09-07,2,2020-09-11,202036,2020-08-26,11
2454,Biku Market,CL,8,0,2020-09-07,2,2020-09-09,202036,2020-08-27,11
2455,OHMYMOM,AR,9,0,2020-09-08,4,2020-09-12,202036,2020-08-27,11
2461,Bazar Café,CL,47,2,2020-09-06,6,2020-09-11,202036,2020-08-28,11
2464,Casa del Cuenco,CL,18,2,2020-09-09,4,2020-09-12,202036,2020-08-28,11
2465,nobracks!,AR,5,0,2020-09-09,3,2020-09-11,202036,2020-08-28,11
2468,El Bastión del Tablero,CL,2,1,2020-09-08,2,2020-09-10,202036,2020-08-29,11
2473,AVERA,MX,7,1,2020-09-07,3,2020-09-12,202036,2020-08-30,11
2478,Integral maq ,AR,2,0,2020-09-07,2,2020-09-09,202036,2020-08-31,11
2479,Newsport,AR,65,25,2020-09-07,5,2020-09-11,202036,2020-08-31,11
2482,PÀLOT,AR,2,0,2020-09-10,1,2020-09-10,202036,2020-08-31,11
2488,BROTECH STORE SPA.,CL,26,0,2020-09-07,2,2020-09-08,202036,2020-09-01,11
2489,2H Decoración,AR,1,0,2020-09-10,1,2020-09-10,202036,2020-09-01,11
2491,Black Crown,CL,6,0,2020-09-06,3,2020-09-12,202036,2020-09-01,11
2494,L'OCCITANE EN PROVENCE,AR,222,19,2020-09-07,5,2020-09-11,202036,2020-09-01,11
2504,Todocelchile,CL,4,0,2020-09-08,3,2020-09-10,202036,2020-09-02,11
2505,Timekol ,UY,18,3,2020-09-07,5,2020-09-11,202036,2020-09-02,11
2510,Frioteka,AR,28,0,2020-09-07,6,2020-09-12,202036,2020-09-02,11
2514,SUPERGYM,UY,10,1,2020-09-08,4,2020-09-11,202036,2020-09-03,11
2516,Do Smart,CL,27,0,2020-09-07,4,2020-09-11,202036,2020-09-03,11
2519,buena vida,CL,132,5,2020-09-07,6,2020-09-12,202036,2020-09-03,11
2520,360ºFOTOESTUDIO,GT,1,0,2020-09-10,1,2020-09-10,202036,2020-09-03,11
2524,Rosario Toys Juguetes Didácticos,AR,19,1,2020-09-07,6,2020-09-12,202036,2020-09-03,11
2526,Todomoda/Isadora,AR,6,0,2020-09-07,5,2020-09-11,202036,2020-09-03,11
2528,CAPSLAB,AR,9,1,2020-09-09,2,2020-09-11,202036,2020-09-04,11
2531,INVERSIONES PARA AUTOMATISMOS RKS,AR,1,0,2020-09-09,1,2020-09-09,202036,2020-09-04,11
2532,TodoEnOfertas.CL,CL,10,2,2020-09-10,3,2020-09-12,202036,2020-09-04,11
2533,RM Partes,CL,7,0,2020-09-09,3,2020-09-11,202036,2020-09-04,11
2534,Directa24,UY,43,2,2020-09-09,2,2020-09-10,202036,2020-09-04,11
2535,Par de Patos,CL,8,2,2020-09-07,4,2020-09-11,202036,2020-09-04,11
2536,Que Regalo!,UY,3,0,2020-09-07,2,2020-09-10,202036,2020-09-04,11
2537,Grupo Cepas,AR,9,1,2020-09-08,1,2020-09-08,202036,2020-09-04,11
2552,MOTOSHOP REPUESTOS Y ACCESORIOS,UY,1,0,2020-09-08,1,2020-09-08,202036,2020-09-07,11
2557,Salon sebastian andres ,CL,19,0,2020-09-08,4,2020-09-11,202036,2020-09-07,11
2560,Matyse,GT,1,0,2020-09-09,1,2020-09-09,202036,2020-09-07,11
2562,Perfumería Saul,UY,2,0,2020-09-10,2,2020-09-11,202036,2020-09-07,11
